loss,accuracy,val_loss,val_accuracy
70.50057742470189,0.49919119147939217,69.81019592285156,0.51953125
69.80172970420436,0.5203486508444736,69.80724334716797,0.51953125
69.79355761879368,0.5211172527388522,69.79396057128906,0.5210937857627869
69.79276877955387,0.5211337404815775,69.79474639892578,0.5210937857627869
69.78591979177375,0.5219059578682247,69.78511810302734,0.5218750238418579
69.77984137284129,0.5225478042113153,69.78449249267578,0.5218750238418579
69.77516736482319,0.5229248828009555,69.77542877197266,0.522656261920929
69.77103966160824,0.5233071462104195,69.77080535888672,0.5234375
69.76497007671155,0.5239074402733853,69.77261352539062,0.5234375
69.76808748747173,0.5235717077004282,69.77001953125,0.5234375
69.7646847775108,0.5239137662084479,69.77533721923828,0.522656261920929
69.76438522338867,0.5239343203996357,69.77020263671875,0.5234375
69.7669244063528,0.5236751774424001,69.77389526367188,0.522656261920929
69.76707578960217,0.5236584653979853,69.77276611328125,0.5234375
69.76355723330849,0.5240095532254169,69.77668762207031,0.522656261920929
69.76538668180767,0.5238256407411475,69.77648162841797,0.522656261920929
69.7679557800293,0.5235665079794432,69.77070617675781,0.5234375
69.76544450458728,0.5238172804054461,69.77485656738281,0.522656261920929
69.76234616731342,0.5241265759656304,69.77446746826172,0.522656261920929
69.76334662186473,0.5240262668383749,69.77143859863281,0.5234375
69.76584886249744,0.5237754951966437,69.77262878417969,0.5234375
69.76225300839073,0.5241349308114303,69.77587127685547,0.522656261920929
69.76584464625309,0.523775494412372,69.77538299560547,0.522656261920929
69.76584103232936,0.5237754904910138,69.77120208740234,0.5234375
69.76324804205643,0.5240346263898047,69.77655029296875,0.522656261920929
69.76717296399568,0.5236417439423109,69.7755355834961,0.522656261920929
69.76324141652961,0.5240346216841748,69.77445983886719,0.522656261920929
69.76708361977025,0.5236500964352959,69.77576446533203,0.522656261920929
69.76281758358604,0.5240764225784101,69.77034759521484,0.5234375
69.76214720073499,0.5241432887943167,69.77644348144531,0.522656261920929
69.76381763659026,0.5239761095297965,69.77069854736328,0.5234375
69.76180769267835,0.5241767340584805,69.77653503417969,0.522656261920929
69.76623595388313,0.5237336919495934,69.7721176147461,0.5234375
69.76330807334499,0.5240262652698316,69.77446746826172,0.522656261920929
69.76648109837582,0.5237086117267609,69.77381134033203,0.522656261920929
69.765894036544,0.5237671215283243,69.77245330810547,0.5234375
69.76338456806384,0.5240179065026735,69.7763442993164,0.522656261920929
69.76363473189504,0.5239928302011991,69.77025604248047,0.5234375
69.76413445723684,0.5239426775982505,69.77229309082031,0.5234375
69.76517366108142,0.5238423661181801,69.771240234375,0.5234375
69.76327032791941,0.5240346224684465,69.77104187011719,0.5234375
69.76436333907277,0.5239214324637463,69.77691650390625,0.522656261920929
69.76526641845703,0.5238294875935504,69.77670288085938,0.522656261920929
69.76459242168225,0.523896358515087,69.77619934082031,0.522656261920929
69.7639224403783,0.5239632302208951,69.77493286132812,0.522656261920929
69.76007521779914,0.5243477609596754,69.77410888671875,0.522656261920929
69.76333276849044,0.5240217408067301,69.77462005615234,0.522656261920929
69.76182616384406,0.5241722190066388,69.7735366821289,0.522656261920929
69.76374676353053,0.5239799477552113,69.77505493164062,0.522656261920929
69.76533267372533,0.5238211147095028,69.77387237548828,0.522656261920929
69.76382606907895,0.5239715882037815,69.77326965332031,0.522656261920929
69.7644930387798,0.5239047157137018,69.77474975585938,0.522656261920929
69.76382386057,0.5239715921251398,69.77448272705078,0.522656261920929
69.76716674001594,0.5236372281061975,69.77458190917969,0.522656261920929
69.76716533460115,0.523637227321926,69.77560424804688,0.522656261920929
69.76214438990543,0.5241387721739317,69.77188110351562,0.5234375
69.76356004413806,0.5239966770536021,69.77426147460938,0.522656261920929
69.76347270764802,0.5240050334679452,69.77481079101562,0.522656261920929
69.7636399520071,0.5239883135808142,69.77157592773438,0.5234375
69.76556055169357,0.523796054877733,69.77311706542969,0.522656261920929
69.76079318397923,0.5242725234282645,69.77442932128906,0.522656261920929
69.76397022448089,0.5239548792964533,69.77386474609375,0.522656261920929
69.76538868954307,0.5238127630007895,69.77381134033203,0.522656261920929
69.76505118922184,0.523846204343595,69.77327728271484,0.522656261920929
69.76538527639289,0.5238127630007895,69.77564239501953,0.522656261920929
69.76521783126027,0.5238294883778221,69.77369689941406,0.522656261920929
69.7627924868935,0.5240718996838519,69.77372741699219,0.522656261920929
69.7651296916761,0.5238378440078936,69.77311706542969,0.522656261920929
69.76537804854543,0.523812766137876,69.77499389648438,0.522656261920929
69.76213615819027,0.524147134862448,69.7696304321289,0.5234375
69.76518269589073,0.5238462027750517,69.77519989013672,0.522656261920929
69.76558203446238,0.5237960470350165,69.77603912353516,0.522656261920929
69.76121842233758,0.5242307280239306,69.77401733398438,0.522656261920929
69.76463920191715,0.5238880115120035,69.77598571777344,0.522656261920929
69.76889620329204,0.5234616900745191,69.77252197265625,0.5234375
69.76396219353927,0.523954880080725,69.77577209472656,0.522656261920929
69.7642916629189,0.5239214356008329,69.77330780029297,0.522656261920929
69.76671339336194,0.523679013315,69.77627563476562,0.522656261920929
69.76570611251027,0.5237793247950705,69.77375030517578,0.522656261920929
69.7613515351948,0.524214011273886,69.77534484863281,0.522656261920929
69.76585749575966,0.5237626041236677,69.77574920654297,0.522656261920929
69.76734803852283,0.5236121525889949,69.77436065673828,0.522656261920929
69.76457736366673,0.5238880028850154,69.77546691894531,0.522656261920929
69.76598257767527,0.5237458905107096,69.77507019042969,0.522656261920929
69.76254794472142,0.5240886258451563,69.77378845214844,0.522656261920929
69.76521803203381,0.5238211233364908,69.77531433105469,0.522656261920929
69.76472232216283,0.5238712790765261,69.77566528320312,0.522656261920929
69.76588018316971,0.523754253199226,69.77532958984375,0.522656261920929
69.7627740157278,0.5240635440537804,69.77581787109375,0.522656261920929
